,loss,accuracy,micro_f1,micro_precision,micro_recall,val_loss,val_accuracy,val_micro_f1,val_micro_precision,val_micro_recall
0,15.237725257873535,0.8363965749740601,0.00042909133480861783,0.01945582590997219,0.00022377872664947063,2.9487192630767822,0.8472889065742493,0.0,0.0,0.0
1,2.2079739570617676,0.8470036387443542,0.0,0.0,0.0,2.0155129432678223,0.8472889065742493,0.0,0.0,0.0
